Temperature,Humidity,Precipitation,WindSpeed,WindDirection,Date,Station,wind_u,wind_v
15.5,91,0.6,18.3,48,2022-05-13,SANTURCE,12.245090096367106,13.599550306236315
15.5,91,0.6,18.3,48,2022-05-13,Santurtzi,12.245090096367106,13.599550306236315
18.2,86,1.0,20.3,167,2022-05-14,ALGORTA_BBIZI2,-19.779712315140273,4.566506403180464
18.8,86,1.0,20.3,167,2022-05-14,BARAKALDO,-19.779712315140273,4.566506403180464
19.3,81,0.5,17.3,170,2022-05-14,BASAURI,-17.0371741271112,3.004113473637894
18.9,86,1.0,20.3,167,2022-05-14,ERANDIO,-19.779712315140273,4.566506403180464
19.7,82,1.2,21.7,183,2022-05-14,MAZARREDO,-21.670260904174253,-1.1356902504718753
18.9,89,1.6,19.9,154,2022-05-14,MUSKIZ,-17.88600152135342,8.723585821102638
17.9,89,1.6,19.9,154,2022-05-14,SANTURCE,-17.88600152135342,8.723585821102638
17.9,89,1.6,19.9,154,2022-05-14,Santurtzi,-17.88600152135342,8.723585821102638
20.2,73,0.2,20.5,205,2022-05-15,ALGORTA_BBIZI2,-18.579309634251327,-8.663674365684335
20.7,73,0.2,20.5,205,2022-05-15,BARAKALDO,-18.579309634251327,-8.663674365684335
21.5,68,0.4,17.4,185,2022-05-15,BASAURI,-17.33378774679637,-1.516509923809248
20.8,73,0.2,20.5,205,2022-05-15,ERANDIO,-18.579309634251327,-8.663674365684335
21.4,70,0.3,17.8,212,2022-05-15,MAZARREDO,-15.095256111584385,-9.432562903351046
20.8,75,0.2,21.7,206,2022-05-15,MUSKIZ,-19.503830804691923,-9.512653885322981
19.8,75,0.2,21.7,206,2022-05-15,SANTURCE,-19.503830804691923,-9.512653885322981
19.8,75,0.2,21.7,206,2022-05-15,Santurtzi,-19.503830804691923,-9.512653885322981
20.4,67,0.0,19.1,168,2022-05-16,ALGORTA_BBIZI2,-18.68261917401569,3.971113294619203
20.9,68,0.0,19.1,168,2022-05-16,BARAKALDO,-18.68261917401569,3.971113294619203
20.8,66,0.0,15.1,177,2022-05-16,BASAURI,-15.079305974794064,0.7902729392684514
21.0,68,0.0,19.1,168,2022-05-16,ERANDIO,-18.68261917401569,3.971113294619203
21.0,67,0.0,15.6,192,2022-05-16,MAZARREDO,-15.259102571447366,-3.2434223767570485
20.7,76,0.0,18.9,173,2022-05-16,MUSKIZ,-18.759122266020984,2.3033305903572883
19.7,76,0.0,18.9,173,2022-05-16,SANTURCE,-18.759122266020984,2.3033305903572883
19.7,76,0.0,18.9,173,2022-05-16,Santurtzi,-18.759122266020984,2.3033305903572883
21.6,62,0.0,20.4,206,2022-05-17,ALGORTA_BBIZI2,-18.335398544503004,-8.94277139449718
22.2,62,0.0,20.4,206,2022-05-17,BARAKALDO,-18.335398544503004,-8.94277139449718
22.4,60,0.0,17.5,216,2022-05-17,BASAURI,-14.15779740156158,-10.286241915118278
22.3,62,0.0,20.4,206,2022-05-17,ERANDIO,-18.335398544503004,-8.94277139449718
22.4,62,0.0,18.4,222,2022-05-17,MAZARREDO,-13.673864788784053,-12.31200315700299
21.7,69,0.0,22.8,210,2022-05-17,MUSKIZ,-19.7453792062852,-11.400000000000002
20.7,69,0.0,22.8,210,2022-05-17,SANTURCE,-19.7453792062852,-11.400000000000002
20.7,69,0.0,22.8,210,2022-05-17,Santurtzi,-19.7453792062852,-11.400000000000002
20.0,79,0.4,28.7,275,2022-05-18,ALGORTA_BBIZI2,2.5013698168577814,-28.590787835233098
20.5,79,0.4,28.7,275,2022-05-18,BARAKALDO,2.5013698168577814,-28.590787835233098
21.0,76,0.0,20.4,267,2022-05-18,BASAURI,-1.0676535073560638,-20.372042508993303
20.6,79,0.4,28.7,275,2022-05-18,ERANDIO,2.5013698168577814,-28.590787835233098
21.0,76,0.0,18.7,270,2022-05-18,MAZARREDO,-3.4351342716083256e-15,-18.7
20.0,86,0.3,29.9,276,2022-05-18,MUSKIZ,3.125401051702824,-29.736204671511373
19.0,86,0.3,29.9,276,2022-05-18,SANTURCE,3.125401051702824,-29.736204671511373
19.0,86,0.3,29.9,276,2022-05-18,Santurtzi,3.125401051702824,-29.736204671511373
17.7,73,0.0,15.0,360,2022-05-19,ALGORTA_BBIZI2,15.0,-3.67394039744206e-15
18.3,73,0.0,15.0,360,2022-05-19,BARAKALDO,15.0,-3.67394039744206e-15
18.8,74,0.0,12.3,35,2022-05-19,BASAURI,10.0755701447546,7.054990167117867
18.4,74,0.0,15.0,360,2022-05-19,ERANDIO,15.0,-3.67394039744206e-15
18.9,73,0.0,11.4,6,2022-05-19,MAZARREDO,11.337549607198316,1.1916244812512495
17.4,80,0.0,15.9,5,2022-05-19,MUSKIZ,15.839495699658755,1.3857763096877649
16.4,80,0.0,15.9,5,2022-05-19,SANTURCE,15.839495699658755,1.3857763096877649
16.4,80,0.0,15.9,5,2022-05-19,Santurtzi,15.839495699658755,1.3857763096877649
16.6,88,0.0,20.4,316,2022-05-20,ALGORTA_BBIZI2,14.674531926908477,-14.17103075736355
17.2,88,0.0,20.4,316,2022-05-20,BARAKALDO,14.674531926908477,-14.17103075736355
17.7,87,0.0,17.0,339,2022-05-20,BASAURI,15.870867250452426,-6.092255142270113
17.3,88,0.0,20.4,316,2022-05-20,ERANDIO,14.674531926908477,-14.17103075736355
17.5,88,0.0,16.6,336,2022-05-20,MAZARREDO,15.164854596867178,-6.751828275058283
17.0,92,0.0,21.7,307,2022-05-20,MUSKIZ,13.05938600239944,-17.33039056802626
16.0,92,0.0,21.7,307,2022-05-20,SANTURCE,13.05938600239944,-17.33039056802626
16.0,92,0.0,21.7,307,2022-05-20,Santurtzi,13.05938600239944,-17.33039056802626
18.5,84,0.0,22.2,46,2022-05-21,ALGORTA_BBIZI2,15.421415824189738,15.969343567518056
19.0,84,0.0,22.2,46,2022-05-21,BARAKALDO,15.421415824189738,15.969343567518056
20.6,80,0.0,12.5,25,2022-05-21,BASAURI,11.328847337958123,5.282728271758743
19.2,84,0.0,22.2,46,2022-05-21,ERANDIO,15.421415824189738,15.969343567518056
20.1,83,0.0,18.8,339,2022-05-21,MAZARREDO,17.55131201814739,-6.737317451451655
18.6,91,0.0,16.6,96,2022-05-21,MUSKIZ,-1.7351724902430492,16.50906346311334
17.6,91,0.0,16.6,96,2022-05-21,SANTURCE,-1.7351724902430492,16.50906346311334
17.6,91,0.0,16.6,96,2022-05-21,Santurtzi,-1.7351724902430492,16.50906346311334
20.4,78,0.2,26.1,261,2022-05-22,ALGORTA_BBIZI2,-4.08293953755003,-25.778665689533096
21.0,78,0.2,26.1,261,2022-05-22,BARAKALDO,-4.08293953755003,-25.778665689533096
21.3,78,0.6,22.6,270,2022-05-22,BASAURI,-4.151552649109527e-15,-22.6
21.1,78,0.2,26.1,261,2022-05-22,ERANDIO,-4.08293953755003,-25.778665689533096
21.4,78,0.7,20.0,268,2022-05-22,MAZARREDO,-0.6979899340500152,-19.987816540381914
20.7,84,1.6,32.1,261,2022-05-22,MUSKIZ,-5.021546327791416,-31.70479573310392
19.7,84,1.6,32.1,261,2022-05-22,SANTURCE,-5.021546327791416,-31.70479573310392
19.7,84,1.6,32.1,261,2022-05-22,Santurtzi,-5.021546327791416,-31.70479573310392
15.7,83,6.7,20.6,291,2022-05-23,ALGORTA_BBIZI2,7.382379760633189,-19.231756785842357
16.3,83,6.7,20.6,291,2022-05-23,BARAKALDO,7.382379760633189,-19.231756785842357
16.0,86,4.5,14.3,305,2022-05-23,BASAURI,8.202143039819958,-11.713874233332584
16.4,83,6.7,20.6,291,2022-05-23,ERANDIO,7.382379760633189,-19.231756785842357
16.5,82,3.6,15.9,304,2022-05-23,MAZARREDO,8.891167165184878,-13.181697403625162
16.2,85,7.5,24.5,287,2022-05-23,MUSKIZ,7.16310676570705,-23.42946652109437
15.2,84,7.5,24.5,287,2022-05-23,SANTURCE,7.16310676570705,-23.42946652109437
15.2,84,7.5,24.5,287,2022-05-23,Santurtzi,7.16310676570705,-23.42946652109437
13.0,84,3.7,21.1,296,2022-05-24,ALGORTA_BBIZI2,9.249631197249533,-18.964554376912425
13.6,84,3.7,21.1,296,2022-05-24,BARAKALDO,9.249631197249533,-18.964554376912425
12.6,90,9.6,14.1,306,2022-05-24,BASAURI,8.287772057323869,-11.40713962068676
13.7,84,3.7,21.1,296,2022-05-24,ERANDIO,9.249631197249533,-18.964554376912425
13.5,84,5.9,16.4,305,2022-05-24,MAZARREDO,9.406653556157154,-13.434093526339465
13.6,85,6.3,24.3,292,2022-05-24,MUSKIZ,9.10294022000666,-22.530567665972935
12.6,84,6.3,24.3,292,2022-05-24,SANTURCE,9.10294022000666,-22.530567665972935
12.6,84,6.3,24.3,292,2022-05-24,Santurtzi,9.10294022000666,-22.530567665972935
13.5,81,6.5,17.5,308,2022-05-25,ALGORTA_BBIZI2,10.774075818199025,-13.790188188117632
14.1,81,6.5,17.5,308,2022-05-25,BARAKALDO,10.774075818199025,-13.790188188117632
13.5,86,5.0,15.7,316,2022-05-25,BASAURI,11.293634865316818,-10.906136416206262
14.2,81,6.5,17.5,308,2022-05-25,ERANDIO,10.774075818199025,-13.790188188117632
14.0,82,3.9,16.3,319,2022-05-25,MAZARREDO,12.301766157631183,-10.69376217254527
14.0,83,6.7,21.2,305,2022-05-25,MUSKIZ,12.159820450642176,-17.366023338926624
13.0,83,6.7,21.2,305,2022-05-25,SANTURCE,12.159820450642176,-17.366023338926624
13.0,83,6.7,21.2,305,2022-05-25,Santurtzi,12.159820450642176,-17.366023338926624
15.2,82,2.1,13.0,336,2022-05-26,ALGORTA_BBIZI2,11.876090949353813,-5.287576359985402
15.7,82,2.1,13.0,336,2022-05-26,BARAKALDO,11.876090949353813,-5.287576359985402
15.6,80,3.2,12.0,360,2022-05-26,BASAURI,12.0,-2.9391523179536475e-15
15.9,82,2.1,13.0,336,2022-05-26,ERANDIO,11.876090949353813,-5.287576359985402
16.0,80,0.8,13.0,346,2022-05-26,MAZARREDO,12.613844441587954,-3.1449846427956825
15.4,84,0.7,12.0,338,2022-05-26,MUSKIZ,11.126206254801447,-4.495279120990948
14.4,84,0.7,12.0,338,2022-05-26,SANTURCE,11.126206254801447,-4.495279120990948
14.4,84,0.7,12.0,338,2022-05-26,Santurtzi,11.126206254801447,-4.495279120990948
15.7,81,0.0,14.1,25,2022-05-27,ALGORTA_BBIZI2,12.778939797216763,5.958917490543862
16.3,81,0.0,14.1,25,2022-05-27,BARAKALDO,12.778939797216763,5.958917490543862
16.5,80,0.7,10.0,29,2022-05-27,BASAURI,8.746197071393958,4.8480962024633705
16.4,81,0.0,14.1,25,2022-05-27,ERANDIO,12.778939797216763,5.958917490543862
16.7,81,0.4,12.5,13,2022-05-27,MAZARREDO,12.179625809815441,2.8118881792983124
15.8,86,0.0,16.1,39,2022-05-27,MUSKIZ,12.512049979457233,10.132058295902382
14.8,86,0.0,16.1,39,2022-05-27,SANTURCE,12.512049979457233,10.132058295902382
14.8,86,0.0,16.1,39,2022-05-27,Santurtzi,12.512049979457233,10.132058295902382
16.2,84,0.0,14.1,5,2022-05-28,ALGORTA_BBIZI2,14.046345243093612,1.2288959727419801
16.8,84,0.0,14.1,5,2022-05-28,BARAKALDO,14.046345243093612,1.2288959727419801
17.2,82,0.3,11.4,36,2022-05-28,BASAURI,9.2227937358744,6.700751876134194
16.9,84,0.0,14.1,5,2022-05-28,ERANDIO,14.046345243093612,1.2288959727419801
17.2,83,0.2,13.4,360,2022-05-28,MAZARREDO,13.4,-3.2820534217149066e-15
16.4,88,0.0,12.8,54,2022-05-28,MUSKIZ,7.523651229343656,10.355417527999329
15.4,88,0.0,12.8,54,2022-05-28,SANTURCE,7.523651229343656,10.355417527999329
15.4,88,0.0,12.8,54,2022-05-28,Santurtzi,7.523651229343656,10.355417527999329
16.3,75,0.0,17.6,41,2022-05-29,ALGORTA_BBIZI2,13.28288861192079,11.546638910232929
16.9,75,0.0,17.6,41,2022-05-29,BARAKALDO,13.28288861192079,11.546638910232929
16.6,75,0.0,13.7,59,2022-05-29,BASAURI,7.056021626267742,11.743192019618938
17.0,75,0.0,17.6,41,2022-05-29,ERANDIO,13.28288861192079,11.546638910232929
16.9,75,0.0,14.2,30,2022-05-29,MAZARREDO,12.29756073373903,7.099999999999999
16.5,81,0.0,18.6,43,2022-05-29,MUSKIZ,13.603178850116572,12.685169497162473
15.5,81,0.0,18.6,43,2022-05-29,SANTURCE,13.603178850116572,12.685169497162473
15.5,81,0.0,18.6,43,2022-05-29,Santurtzi,13.603178850116572,12.685169497162473
15.8,75,3.7,18.7,17,2022-05-30,ALGORTA_BBIZI2,17.882898936508763,5.467350878315178
16.4,75,3.7,18.7,17,2022-05-30,BARAKALDO,17.882898936508763,5.467350878315178
16.2,78,2.9,14.8,4,2022-05-30,BASAURI,14.763947943845398,1.0323958114130545
16.5,75,3.7,18.7,17,2022-05-30,ERANDIO,17.882898936508763,5.467350878315178
16.6,77,5.2,16.4,359,2022-05-30,MAZARREDO,16.397502200564816,-0.28621946557145034
16.3,77,5.2,18.6,30,2022-05-30,MUSKIZ,16.10807251039056,9.299999999999999
15.3,77,5.2,18.6,30,2022-05-30,SANTURCE,16.10807251039056,9.299999999999999
15.3,77,5.2,18.6,30,2022-05-30,Santurtzi,16.10807251039056,9.299999999999999
17.0,69,0.3,14.0,66,2022-05-31,ALGORTA_BBIZI2,5.694313003061203,12.789636406996411
17.5,69,0.3,14.0,66,2022-05-31,BARAKALDO,5.694313003061203,12.789636406996411
17.5,70,0.2,11.5,59,2022-05-31,BASAURI,5.9229378614656225,9.857423958074293
17.6,69,0.3,14.0,66,2022-05-31,ERANDIO,5.694313003061203,12.789636406996411
17.9,69,1.4,12.0,48,2022-05-31,MAZARREDO,8.029567276306299,8.917737905728732
17.2,75,0.4,14.0,64,2022-05-31,MUSKIZ,6.1371960550470845,12.583116648188339
16.2,75,0.4,14.0,64,2022-05-31,SANTURCE,6.1371960550470845,12.583116648188339
16.2,75,0.4,14.0,64,2022-05-31,Santurtzi,6.1371960550470845,12.583116648188339
18.7,80,0.8,14.8,338,2022-06-01,ALGORTA_BBIZI2,13.722321047588453,-5.544177582555503
19.2,80,0.8,14.8,338,2022-06-01,BARAKALDO,13.722321047588453,-5.544177582555503
19.7,75,0.0,13.3,273,2022-06-01,BASAURI,0.6960682180311545,-13.281772812235833
19.3,80,0.8,14.8,338,2022-06-01,ERANDIO,13.722321047588453,-5.544177582555503
19.8,77,0.9,15.6,301,2022-06-01,MAZARREDO,8.034593968596845,-13.371809890952951
18.6,86,0.0,18.1,351,2022-06-01,MUSKIZ,17.877158964771994,-2.831463817228183
17.6,86,0.0,18.1,351,2022-06-01,SANTURCE,17.877158964771994,-2.831463817228183
17.6,86,0.0,18.1,351,2022-06-01,Santurtzi,17.877158964771994,-2.831463817228183
18.0,84,0.1,15.5,320,2022-06-02,ALGORTA_BBIZI2,11.873688868344155,-9.963207950141364
18.6,84,0.1,15.5,320,2022-06-02,BARAKALDO,11.873688868344155,-9.963207950141364
19.1,83,0.0,10.9,335,2022-06-02,BASAURI,9.878754878699485,-4.606539052973622
18.7,84,0.1,15.5,320,2022-06-02,ERANDIO,11.873688868344155,-9.963207950141364
19.1,85,0.1,15.4,334,2022-06-02,MAZARREDO,13.84142831300717,-6.750915660551798
18.1,90,0.1,15.5,327,2022-06-02,MUSKIZ,12.999393803154073,-8.441905042732918
17.1,90,0.1,15.5,327,2022-06-02,SANTURCE,12.999393803154073,-8.441905042732918
17.1,90,0.1,15.5,327,2022-06-02,Santurtzi,12.999393803154073,-8.441905042732918
17.6,84,0.0,12.6,312,2022-06-03,ALGORTA_BBIZI2,8.431045640121608,-9.363624801015172
18.2,84,0.0,12.6,312,2022-06-03,BARAKALDO,8.431045640121608,-9.363624801015172
18.8,83,2.4,14.5,328,2022-06-03,BASAURI,12.296697394268175,-7.683829331381473
18.3,84,0.0,12.6,312,2022-06-03,ERANDIO,8.431045640121608,-9.363624801015172
18.9,83,0.1,15.4,332,2022-06-03,MAZARREDO,13.597392930027477,-7.229862066902719
18.0,88,0.3,11.9,311,2022-06-03,MUSKIZ,7.807102444987034,-8.98104400465099
17.0,88,0.3,11.9,311,2022-06-03,SANTURCE,7.807102444987034,-8.98104400465099
17.0,88,0.3,11.9,311,2022-06-03,Santurtzi,7.807102444987034,-8.98104400465099
17.5,84,0.4,15.0,331,2022-06-04,ALGORTA_BBIZI2,13.119295607090939,-7.272144303695053
18.0,85,0.4,15.0,331,2022-06-04,BARAKALDO,13.119295607090939,-7.272144303695053
18.3,85,0.5,15.7,337,2022-06-04,BASAURI,14.451926199203312,-6.1344787172816
18.1,85,0.4,15.0,331,2022-06-04,ERANDIO,13.119295607090939,-7.272144303695053
18.3,84,0.7,16.8,341,2022-06-04,MAZARREDO,15.884712070068524,-5.469544994880232
17.7,89,0.8,15.5,335,2022-06-04,MUSKIZ,14.047770699068076,-6.550583056980838
16.7,89,0.8,15.5,335,2022-06-04,SANTURCE,14.047770699068076,-6.550583056980838
16.7,89,0.8,15.5,335,2022-06-04,Santurtzi,14.047770699068076,-6.550583056980838
17.3,84,1.2,14.8,328,2022-06-05,ALGORTA_BBIZI2,12.551111823115104,-7.842805110651435
17.8,84,1.2,14.8,328,2022-06-05,BARAKALDO,12.551111823115104,-7.842805110651435
18.2,82,1.2,13.8,344,2022-06-05,BASAURI,13.265411403948802,-3.8037955102745857
17.9,84,1.2,14.8,328,2022-06-05,ERANDIO,12.551111823115104,-7.842805110651435
18.2,83,1.7,15.6,346,2022-06-05,MAZARREDO,15.136613329905545,-3.7739815713548186
17.6,88,1.2,11.8,326,2022-06-05,MUSKIZ,9.782643356149494,-6.5984762609548095
16.6,87,1.2,11.8,326,2022-06-05,SANTURCE,9.782643356149494,-6.5984762609548095
16.6,87,1.2,11.8,326,2022-06-05,Santurtzi,9.782643356149494,-6.5984762609548095
18.1,74,0.0,12.2,330,2022-06-06,ALGORTA_BBIZI2,10.565509926170147,-6.100000000000005
18.6,74,0.0,12.2,330,2022-06-06,BARAKALDO,10.565509926170147,-6.100000000000005
18.5,76,0.0,12.5,340,2022-06-06,BASAURI,11.746157759823856,-4.275251791570858
18.7,74,0.0,12.2,330,2022-06-06,ERANDIO,10.565509926170147,-6.100000000000005
18.6,76,0.0,13.7,342,2022-06-06,MAZARREDO,13.029474273243602,-4.233532822936783
18.4,79,0.0,11.8,15,2022-06-06,MUSKIZ,11.397924750211006,3.0540647322097447
17.4,78,0.0,11.8,15,2022-06-06,SANTURCE,11.397924750211006,3.0540647322097447
17.4,78,0.0,11.8,15,2022-06-06,Santurtzi,11.397924750211006,3.0540647322097447
18.5,76,0.0,14.2,347,2022-06-07,ALGORTA_BBIZI2,13.836054919950339,-3.1943049716828877
19.0,76,0.0,14.2,347,2022-06-07,BARAKALDO,13.836054919950339,-3.1943049716828877
19.3,77,0.0,10.9,357,2022-06-07,BASAURI,10.885061928824856,-0.5704619230480936
19.2,76,0.0,14.2,347,2022-06-07,ERANDIO,13.836054919950339,-3.1943049716828877
19.4,78,0.0,13.8,355,2022-06-07,MAZARREDO,13.74748683366609,-1.2027492499176848
18.4,84,0.0,14.5,346,2022-06-07,MUSKIZ,14.06928803100195,-3.507867486195184
17.4,84,0.0,14.5,346,2022-06-07,SANTURCE,14.06928803100195,-3.507867486195184
17.4,84,0.0,14.5,346,2022-06-07,Santurtzi,14.06928803100195,-3.507867486195184
17.7,87,6.0,20.0,298,2022-06-08,ALGORTA_BBIZI2,9.389431255717808,-17.658951857178543
18.3,87,6.0,20.0,298,2022-06-08,BARAKALDO,9.389431255717808,-17.658951857178543
17.9,89,7.0,17.6,304,2022-06-08,BASAURI,9.841795101085149,-14.591061276968734
18.4,87,6.0,20.0,298,2022-06-08,ERANDIO,9.389431255717808,-17.658951857178543
18.5,85,6.6,18.8,312,2022-06-08,MAZARREDO,12.579655399546526,-13.97112271897502
18.4,88,7.6,21.4,293,2022-06-08,MUSKIZ,8.361646149670452,-19.698803863882226
17.4,88,7.6,21.4,293,2022-06-08,SANTURCE,8.361646149670452,-19.698803863882226
17.4,88,7.6,21.4,293,2022-06-08,Santurtzi,8.361646149670452,-19.698803863882226
17.4,84,2.4,12.1,328,2022-06-09,ALGORTA_BBIZI2,10.261381963492752,-6.41202309722178
18.0,84,2.4,12.1,328,2022-06-09,BARAKALDO,10.261381963492752,-6.41202309722178
18.3,83,1.6,11.5,323,2022-06-09,BASAURI,9.184308365543867,-6.920872766248555
18.1,84,2.4,12.1,328,2022-06-09,ERANDIO,10.261381963492752,-6.41202309722178
18.6,82,1.5,11.8,339,2022-06-09,MAZARREDO,11.016249032666979,-4.2287418046345495
17.8,87,1.1,13.8,327,2022-06-09,MUSKIZ,11.573653837646852,-7.516018683207372
16.8,87,1.1,13.8,327,2022-06-09,SANTURCE,11.573653837646852,-7.516018683207372
16.8,87,1.1,13.8,327,2022-06-09,Santurtzi,11.573653837646852,-7.516018683207372
18.3,79,0.0,14.2,28,2022-06-10,ALGORTA_BBIZI2,12.537855818596762,6.6664961915596495
18.9,79,0.0,14.2,28,2022-06-10,BARAKALDO,12.537855818596762,6.6664961915596495
19.1,75,0.0,12.1,50,2022-06-10,BASAURI,7.777730077207126,9.269137761739634
19.0,79,0.0,14.2,28,2022-06-10,ERANDIO,12.537855818596762,6.6664961915596495
19.2,77,0.0,12.9,2,2022-06-10,MAZARREDO,12.892141668546335,0.4502035074622625
18.4,85,0.0,14.3,49,2022-06-10,MUSKIZ,9.381644114564255,10.792346997185641
17.4,85,0.0,14.3,49,2022-06-10,SANTURCE,9.381644114564255,10.792346997185641
17.4,85,0.0,14.3,49,2022-06-10,Santurtzi,9.381644114564255,10.792346997185641
18.0,87,0.2,14.1,345,2022-06-11,ALGORTA_BBIZI2,13.619554150675864,-3.6493485359455415
18.5,87,0.2,14.1,345,2022-06-11,BARAKALDO,13.619554150675864,-3.6493485359455415
18.5,88,0.9,13.0,340,2022-06-11,BASAURI,12.21600407021681,-4.446261863233691
18.6,87,0.2,14.1,345,2022-06-11,ERANDIO,13.619554150675864,-3.6493485359455415
18.7,87,0.6,13.4,349,2022-06-11,MAZARREDO,13.153804258198697,-2.5568405380456984
18.2,91,0.6,15.2,1,2022-06-11,MUSKIZ,15.197684966377146,0.2652765778467094
17.2,91,0.6,15.2,1,2022-06-11,SANTURCE,15.197684966377146,0.2652765778467094
17.2,91,0.6,15.2,1,2022-06-11,Santurtzi,15.197684966377146,0.2652765778467094
18.3,88,15.1,21.0,337,2022-06-12,ALGORTA_BBIZI2,19.330601922501245,-8.205353698274752
18.9,88,15.1,21.0,337,2022-06-12,BARAKALDO,19.330601922501245,-8.205353698274752
19.6,86,3.2,18.2,338,2022-06-12,BASAURI,16.874746153115527,-6.817840000169604
19.0,88,15.1,21.0,337,2022-06-12,ERANDIO,19.330601922501245,-8.205353698274752
19.5,87,7.1,19.9,348,2022-06-12,MAZARREDO,19.46513725460273,-4.137442647273421
18.8,90,12.4,19.5,341,2022-06-12,MUSKIZ,18.43761222418668,-6.3485790119145555
17.8,90,12.4,19.5,341,2022-06-12,SANTURCE,18.43761222418668,-6.3485790119145555
17.8,90,12.4,19.5,341,2022-06-12,Santurtzi,18.43761222418668,-6.3485790119145555
19.3,86,1.3,13.9,317,2022-06-13,ALGORTA_BBIZI2,10.165816452506473,-9.479777204868727
19.9,86,1.3,13.9,317,2022-06-13,BARAKALDO,10.165816452506473,-9.479777204868727
20.7,83,0.1,11.2,338,2022-06-13,BASAURI,10.384459171148018,-4.195593846258218
20.0,86,1.3,13.9,317,2022-06-13,ERANDIO,10.165816452506473,-9.479777204868727
20.7,83,0.3,12.7,337,2022-06-13,MAZARREDO,11.69041163884599,-4.962285331813778
19.5,90,1.5,15.5,322,2022-06-13,MUSKIZ,12.21416668090419,-9.542752867547701
18.5,89,1.5,15.5,322,2022-06-13,SANTURCE,12.21416668090419,-9.542752867547701
18.5,89,1.5,15.5,322,2022-06-13,Santurtzi,12.21416668090419,-9.542752867547701
21.1,87,0.0,14.0,305,2022-06-14,ALGORTA_BBIZI2,8.030070108914645,-11.468128620045885
21.6,87,0.0,14.0,305,2022-06-14,BARAKALDO,8.030070108914645,-11.468128620045885
24.2,79,0.0,17.2,323,2022-06-14,BASAURI,13.736530772813436,-10.351218398215229
21.8,87,0.0,14.0,305,2022-06-14,ERANDIO,8.030070108914645,-11.468128620045885
23.4,83,0.0,15.6,320,2022-06-14,MAZARREDO,11.950293312656052,-10.027486711110017
21.5,92,0.0,14.8,294,2022-06-14,MUSKIZ,6.019702317521837,-13.520472773110496
20.5,92,0.0,14.8,294,2022-06-14,SANTURCE,6.019702317521837,-13.520472773110496
20.5,92,0.0,14.8,294,2022-06-14,Santurtzi,6.019702317521837,-13.520472773110496
21.9,85,0.0,12.0,343,2022-06-15,ALGORTA_BBIZI2,11.475657071556423,-3.5084604566728457
22.5,85,0.0,12.0,343,2022-06-15,BARAKALDO,11.475657071556423,-3.5084604566728457
24.2,77,0.0,14.6,20,2022-06-15,BASAURI,13.719512263474263,4.993494092554763
22.6,85,0.0,12.0,343,2022-06-15,ERANDIO,11.475657071556423,-3.5084604566728457
23.7,81,0.0,14.6,356,2022-06-15,MAZARREDO,14.564435133793433,-1.0184445166642342
22.1,92,0.0,8.3,348,2022-06-15,MUSKIZ,8.118625086090587,-1.7256670337874072
21.1,92,0.0,8.3,348,2022-06-15,SANTURCE,8.118625086090587,-1.7256670337874072
21.1,92,0.0,8.3,348,2022-06-15,Santurtzi,8.118625086090587,-1.7256670337874072
25.7,74,0.0,27.9,48,2022-06-16,ALGORTA_BBIZI2,18.668743917412144,20.733740630819298
26.3,74,0.0,27.9,48,2022-06-16,BARAKALDO,18.668743917412144,20.733740630819298
26.9,71,0.0,10.1,90,2022-06-16,BASAURI,6.184466335694133e-16,10.1
26.4,74,0.0,27.9,48,2022-06-16,ERANDIO,18.668743917412144,20.733740630819298
27.2,72,0.0,19.1,51,2022-06-16,MAZARREDO,12.020019469051897,14.843487863828145
25.5,83,0.0,22.9,69,2022-06-16,MUSKIZ,8.206626044587377,21.37899176678592
24.5,83,0.0,22.9,69,2022-06-16,SANTURCE,8.206626044587377,21.37899176678592
24.5,83,0.0,22.9,69,2022-06-16,Santurtzi,8.206626044587377,21.37899176678592
28.8,59,0.0,18.9,124,2022-06-17,ALGORTA_BBIZI2,-10.568745875597111,15.668810121290287
29.4,59,0.0,18.9,124,2022-06-17,BARAKALDO,-10.568745875597111,15.668810121290287
29.2,61,0.0,11.6,109,2022-06-17,BASAURI,-3.776590591703017,10.968015476952075
29.5,59,0.0,18.9,124,2022-06-17,ERANDIO,-10.568745875597111,15.668810121290287
29.5,63,0.0,10.9,119,2022-06-17,MAZARREDO,-5.284424860685074,9.533354807819416
28.0,70,0.0,22.6,143,2022-06-17,MUSKIZ,-18.049162527068823,13.601019523236289
27.0,70,0.0,22.6,143,2022-06-17,SANTURCE,-18.049162527068823,13.601019523236289
27.0,70,0.0,22.6,143,2022-06-17,Santurtzi,-18.049162527068823,13.601019523236289
26.7,59,0.0,25.2,240,2022-06-18,ALGORTA_BBIZI2,-12.60000000000001,-21.82384017536785
27.3,59,0.0,25.2,240,2022-06-18,BARAKALDO,-12.60000000000001,-21.82384017536785
27.5,60,0.9,15.0,151,2022-06-18,BASAURI,-13.119295607090937,7.2721443036950575
27.4,59,0.0,25.2,240,2022-06-18,ERANDIO,-12.60000000000001,-21.82384017536785
27.7,60,0.0,15.9,240,2022-06-18,MAZARREDO,-7.950000000000007,-13.769803920172572
26.7,66,0.0,30.1,248,2022-06-18,MUSKIZ,-11.27565846181896,-27.9082340224603
25.7,66,0.0,30.1,248,2022-06-18,SANTURCE,-11.27565846181896,-27.9082340224603
